domain,url,status,title,h1,h2_headings,file_status,topic_cluster,cluster_score,interim_triage,redirect_to_url
kyousei-smile.com,https://www.kyousei-smile.com/c-solve/booklet/,200,インビザライン無料小冊子｜岡山 なかの歯科・矯正歯科,,,正常,C02_マウスピース矯正・ブランド比較,0.4215,ピラーとして統合/リライト,https://nakanodent.com/orthodontic/
white-style.jp,https://white-style.jp/,200,審美歯科・歯のホワイトニング｜岡山ビューティースマイルサロン,岡山で審美歯科、歯のホワイトニングをするなら岡山ビューティースマイルサロン,"笑顔が美しくなる審美歯科, セラミック矯正, ホワイトニング, オールセラミック, その他の審美歯科治療, 審美歯科で期待できる嬉しい変化, 治療責任者のご紹介, 男性の患者さまも増えています, 当サロンが選ばれる理由, 各コンテンツのご案内, 審美グッズ",正常,C19_ホワイトニング・基礎と方式,0.4994,モジュールとして集約,https://white-style.jp/c-treatment/whitening/
white-style.jp,https://white-style.jp/c-treatment/metal-allergy/,200,金属アレルギー歯科｜岡山ビューティースマイルサロン（北区）,,"当サロンの実績, 当サロンについて About, 金属アレルギーを確認するための3つの質問, 治療の流れ Flow, 料金表 Price, 当サロンのメタル除去症例, 口腔内から金属を除去する目的, 金属アレルギー治療への想い Philosophy, よくあるご質問, 学びへの取り組み",正常,C21_セラミック治療・基礎と適応,0.2575,モジュールとして集約,https://white-style.jp/c-treatment/aesthetic-dentistry/
white-style.jp,https://white-style.jp/c-salon/consult/,200,岡山の歯科医師が答える無料相談（審美歯科・ホワイトニング）,岡山の歯科医師が答える無料相談（審美歯科・ホワイトニング）,"審美歯科の無料相談サービス, 相談メールフォーム",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/counseling/
white-style.jp,https://white-style.jp/c-treatment/ceramic-orthodontics/,200,セラミック矯正治療｜岡山ビューティースマイルサロン（岡山市）,岡山の歯医者でセラミック矯正治療,"岡山でセラミック矯正治療, セラミック矯正とは, 美容外科のセラミック矯正トラブル, 当サロンのセラミック矯正とは, セラミック矯正の料金表, セラミック矯正症例",正常,C21_セラミック治療・基礎と適応,0.371,モジュールとして集約,https://white-style.jp/c-treatment/aesthetic-dentistry/
white-style.jp,https://white-style.jp/c-treatment/whitening/,200,ホワイトニング（歯と歯茎）｜岡山ビューティースマイルサロン,岡山でホワイトニング治療（歯、歯茎）,"岡山でホワイトニング治療, 歯のホワイトニング革命なかのメソッドとは, なかのメソッド開発者メッセージ, 歯の変色が起きる理由, 歯のホワイトニングとは, オフィスホワイトニングとは, ホームホワイトニングとは, ホワイトニングの料金表, 歯のホワイトニング症例, テトラサイクリン歯症例, 歯茎ホワイトニング症例, よく聞かれるご質問",正常,C19_ホワイトニング・基礎と方式,0.5471,ピラーとして統合/リライト,https://nakanodent.com/white/
white-style.jp,https://white-style.jp/c-treatment/all-ceramic/,200,オールセラミック治療｜岡山ビューティースマイルサロン（北区）,岡山でオールセラミック治療（e-maxなど）,"岡山でオールセラミック治療, 銀歯を卒業したいアナタへ, オールセラミック治療とは, e-maxとは, オールセラミック症例, オールセラミック＆ホワイトニング症例, オールセラミック＆ラミネートベニア症例, オールセラミック＆インプラント症例, オールセラミック＆部分矯正症例, オールセラミックブリッジ症例, オールセラミック＆歯茎ホワイトニング症例",正常,C22_セラミック治療・症例別（前歯・奥歯）,0.5051,モジュールとして集約（暫定）,https://nakanodent.com/white/
white-style.jp,https://white-style.jp/c-treatment/aesthetic-dentistry/,200,審美歯科治療｜岡山ビューティースマイルサロン（岡山市北区）,岡山で審美歯科治療（ホワイトスポット、ラミネートベニアなど）,"岡山で審美歯科治療, 審美歯科治療とは, 審美歯科治療の流れ, 審美セラミックvs矯正歯科, ラミネートベニア治療, セラミックインレー治療, ホワイトスポット治療, セラミックティース治療, ハイブリッドセラミック治療, メタルボンド治療, よく聞かれるご質問",正常,C21_セラミック治療・基礎と適応,0.5422,ピラーとして統合/リライト,https://nakanodent.com/white/
11ireba.com,https://www.11ireba.com/,200,入れ歯　岡山　入れ歯は【なかの歯科】,痛い・噛めない・外れる…入れ歯（義歯）のお悩みは 岡山 なかの歯科クリニック,,正常,C24_自費入れ歯・義歯,0.4272,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/006staff/,200,スタッフ紹介 - なかの歯科クリニック（岡山）,スタッフ紹介,,正常,C34_院長・医師プロフィール,0.2859,ピラーとして統合/リライト,https://nakanodent.com/denture/
11ireba.com,https://www.11ireba.com/002difference/,200,保険の入れ歯とどう違いますか？:入れ歯 岡山 入れ歯は【なかの歯科】,保険の入れ歯とどう違いますか？ ～超精密入れ歯と保険診療入れ歯との違いを説明します～,,正常,C24_自費入れ歯・義歯,0.3782,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/004treatment/,200,治療期間と費用は:入れ歯 岡山 入れ歯は【なかの歯科】,治療期間と費用は ～「超精密入れ歯」治療期間と費用を説明します～,,正常,C24_自費入れ歯・義歯,0.38,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/access/,200,岡山近くの入れ歯治療（義歯治療）　なかの歯科クリニックへのアクセス,アクセス・地図,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/access/
11ireba.com,https://www.11ireba.com/denture/,200,入れ歯治療（義歯治療） - なかの歯科クリニック（岡山）,当院の入れ歯治療の特徴,,正常,C24_自費入れ歯・義歯,0.2582,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/tour/,200,設備紹介・院内ツアー - なかの歯科クリニック（岡山）,院内ツアー・設備紹介,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/c-salon/guide/
11ireba.com,https://www.11ireba.com/014smiledenture/,200,ノンクラスプデンチャーとは？:入れ歯 岡山 入れ歯は【なかの歯科】,ノンクラスプデンチャーとは？ ～目立たない部分入れ歯～,,正常,C24_自費入れ歯・義歯,0.5545,ピラーとして統合/リライト,https://nakanodent.com/denture/
11ireba.com,https://www.11ireba.com/013mini/,200,ミニインプラントとは何ですか？:入れ歯 岡山 入れ歯は【なかの歯科】,ミニインプラントとは何ですか？ ～入れ歯安定装置・ミニインプラント～,,正常,C07_インプラント・基礎理解,0.463,モジュールとして集約,https://implantsalon.jp/c-implant/
11ireba.com,https://www.11ireba.com/005dental/,200,院長・中野 浩輔のご紹介 - なかの歯科クリニック（岡山）,院長プロフィール,,正常,C34_院長・医師プロフィール,0.2083,モジュールとして集約,https://www.11ireba.com/006staff/
11ireba.com,https://www.11ireba.com/012All-on-4/,200,All-on-4とはなんですか？:入れ歯 岡山 入れ歯は【なかの歯科】,All-on-４とはなんですか？ ～最新のインプラント治療法・All-on-４～,,正常,C07_インプラント・基礎理解,0.4707,モジュールとして集約,https://implantsalon.jp/c-implant/
11ireba.com,https://www.11ireba.com/qa/,200,入れ歯治療のよくあるご質問 - なかの歯科クリニック,よくあるご質問,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/faq/
11ireba.com,https://www.11ireba.com/001superireb/,200,「超精密入れ歯」とは？:入れ歯 岡山 入れ歯は【なかの歯科】,超精密入れ歯とは？ ～超精密入れ歯をオススメします。まずはコチラをご覧下さい～,,正常,C24_自費入れ歯・義歯,0.3767,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/007member/,200,歯科技工士の想い - なかの歯科クリニック（岡山）,歯科技工士の想い,,正常,C38_安全性・滅菌・感染対策,0.1628,モジュールとして集約（暫定）,https://nakanodent.com/denture/
11ireba.com,https://www.11ireba.com/003medical/,200,入れ歯治療の流れ - なかの歯科クリニック（岡山）,入れ歯治療の流れ,,正常,C24_自費入れ歯・義歯,0.2605,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/reason/,200,なぜ、入れ歯治療に情熱を傾けるのか - なかの歯科クリニック（岡山）,～初めにお読み下さい～ なぜ、入れ歯治療に情熱を傾けるのか,,正常,C24_自費入れ歯・義歯,0.2543,モジュールとして集約,https://www.11ireba.com/014smiledenture/
11ireba.com,https://www.11ireba.com/menu/,200,入れ歯治療の種類 - なかの歯科クリニック（岡山）,入れ歯の種類・料金表,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-price/
11ireba.com,https://www.11ireba.com/appoint/,200,入れ歯治療のご予約 - なかの歯科クリニック（岡山）,ご予約はこちら,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-contact/mail/
11ireba.com,https://www.11ireba.com/008inquiry/,200,入れ歯相談・お問合せ - なかの歯科クリニック（岡山）,お問合せはこちら,,正常,C24_自費入れ歯・義歯,0.2574,モジュールとして集約,https://www.11ireba.com/014smiledenture/
okayama-all-on-4.com,https://okayama-all-on-4.com/,200,岡山オールオン4サロン（北区）｜中四国地方No.1の症例数,岡山でオールオン4するなら、中四国で症例数No.1の岡山オールオン4サロン,"の, オールオン4って何？, オールオン4が向いてる方, オールオン4を動画で学ぶ, オールオン4の魅力, オールオン4担当医のご紹介, 担当医執筆オールオン4書籍, 無料初診相談, オールオン4料金, 当サロンが選ばれる理由, オールオン4治療の流れ, オールオン4よくある質問, 主要ページのご紹介",正常,C09_インプラント・全顎・オールオン4,0.4047,モジュールとして集約,https://implantsalon.jp/c-implant/zygoma_implant/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-solve/mail/,200,オールオン4無料メール相談｜岡山オールオン4サロン（北区）,オールオン4無料メール相談 ※通院できる方が対象,"オールオン4無料メール相談, 相談メールフォーム",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-contact/mail/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-solve/first-counseling/,200,オールオン4無料初診相談｜岡山オールオン4サロン（北区）,オールオン4無料初診相談 ※通院可能な方が対象,"オールオン4無料初診相談, オールオン4無料初診相談とは, 無料初診相談カウンセラー, 初診相談の流れ",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/counseling/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-treatment/flow/,200,オールオン4治療の流れ｜岡山オールオン4サロン（北区）,岡山オールオン4サロンの治療の流れ,"オールオン4治療の流れ, オールオン4手術前の注意事項, オールオン4治療の流れ, アフターケアグッズ無料提供",正常,C09_インプラント・全顎・オールオン4,0.402,モジュールとして集約,https://implantsalon.jp/c-implant/zygoma_implant/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-salon/guide/,200,岡山オールオン4サロン（岡山市北区）｜各ページのご案内,岡山オールオン4サロン（岡山市北区） 各ページのご案内,"お探し情報のご案内, 各ページのご案内, 関連リンク集",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/c-salon/guide/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-salon/cost/,200,オールオン4費用・支払い方法｜岡山オールオン4サロン（北区）,オールオン4治療費用・支払い方法,"オールオン4治療費用, オールオン4治療料金表, お支払い方法と基礎知識",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-price/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-treatment/case/,200,オールオン4治療症例｜岡山オールオン4サロン（岡山市北区）,岡山オールオン4サロンの治療症例,"オールオン4治療症例, 治療前・治療後写真, オールオン4症例レントゲン写真",正常,C09_インプラント・全顎・オールオン4,0.437,モジュールとして集約,https://implantsalon.jp/c-implant/zygoma_implant/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-salon/director/,200,オールオン4担当医の歯科院長紹介｜岡山オールオン4サロン,オールオン4担当医（日本口腔インプラント学会専修医）の紹介,"オールオン4担当医の歯科院長紹介, 担当医「中野浩輔」のプロフィール, ブラジルでオールオン4研修, 担当医からのメッセージ, オールオン4を学ぶきっかけになった患者さまとの出会い",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/c-staff/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-solve/,200,オールオン4無料相談サービス｜岡山オールオン4サロン（北区）,オールオン4無料相談サービス,"オールオン4無料相談サービス, よく聞かれる質問, 無料相談サービスの種類",正常,C09_インプラント・全顎・オールオン4,0.4114,モジュールとして集約,https://implantsalon.jp/c-implant/zygoma_implant/
okayama-all-on-4.com,https://okayama-all-on-4.com/c-solve/diagnosis/,200,オールオン4無料WEB診断｜岡山オールオン4サロン（北区）,オールオン4無料WEB診断 ※通院可能な方が対象,"オールオン4無料WEB診断, WEB診断メールフォーム",正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/diagnosis/
